"Data Table: Heart failure, Crude incidence rate, per 100,000"

"Geography","Sex","Age group type","Age group","Fiscal year","Rate (per 100,000)","Standard Error","Lower 95%_CI","Upper 95%_CI","Rate CV (%)","Counts","Population",
"Nunavut","Males","Total","40+","2014–2015","452","90.50","293","668","20.00","25","5525",
"Nunavut","Both sexes","Total","40+","2015–2016","560","72.29","427","721","12.91","60","10715",
"Nunavut","Females","Total","40+","2015–2016","690","116.57","480","959","16.90","35","5075",
"Nunavut","Males","Total","40+","2015–2016","355","79.43","217","549","22.36","20","5630",
"Nunavut","Both sexes","Total","40+","2016–2017","453","64.02","336","597","14.14","50","11045",
"Nunavut","Females","Total","40+","2016–2017","478","95.60","309","706","20.00","25","5230",
"Nunavut","Males","Total","40+","2016–2017","430","85.98","278","635","20.00","25","5815",
"Nunavut","Both sexes","Total","40+","2017–2018","482","64.94","363","627","13.48","55","11420",
"Nunavut","Females","Total","40+","2017–2018","370","82.74","226","571","22.36","20","5405",
"Nunavut","Males","Total","40+","2017–2018","582","98.36","405","809","16.90","35","6015",
"Nunavut","Both sexes","Total","40+","2018–2019","512","66.04","390","658","12.91","60","11730",
"Nunavut","Females","Total","40+","2018–2019","360","80.43","220","556","22.36","20","5560",
"Nunavut","Males","Total","40+","2018–2019","729","108.63","532","975","14.91","45","6175",
"Nunavut","Both sexes","Total","40+","2019–2020","468","63.14","353","610","13.48","55","11745",
"Nunavut","Females","Total","40+","2019–2020","357","79.86","218","552","22.36","20","5600",
"Nunavut","Males","Total","40+","2019–2020","570","96.27","397","792","16.90","35","6145",
"Nunavut","Both sexes","Total","40+","2020–2021*","381","56.78","278","510","14.91","45","11815",
"Nunavut","Females","Total","40+","2020–2021*","441","88.18","285","651","20.00","25","5670",
"Nunavut","Males","Total","40+","2020–2021*","488","89.06","329","696","18.26","30","6150",
"Nunavut","Both sexes","Total","40+","2021–2022*","496","64.02","378","638","12.91","60","12100",
"Nunavut","Females","Total","40+","2021–2022*","345","77.04","210","532","22.36","20","5805",
"Nunavut","Males","Total","40+","2021–2022*","556","94.06","388","774","16.90","35","6290",
"Nunavut","Both sexes","Total","40+","2022–2023*","526","65.28","406","671","12.40","65","12350",
"Nunavut","Females","Total","40+","2022–2023*","508","92.76","343","725","18.26","30","5905",
"Nunavut","Males","Total","40+","2022–2023*","543","91.86","379","756","16.90","35","6440",


"Notes: ",
"1. CI: Confidence Interval.",
"2. CV: Coefficient of variation.",
"3. *Many CCDSS measures, such as chronic disease incidence, were influenced by the COVID-19 pandemic. Changes in such measures may be driven by multiple factors, including (but not limited to) differences in healthcare seeking behaviour, the availability and use of healthcare services, as well as true changes in health status.  As such, CCDSS measures should be used cautiously when making inferences about population health during the COVID-19 pandemic. Guidance for data users on examining the impacts of the COVID-19 pandemic on CCDSS measures can be accessed below.",
"4. Data suppression: Estimates are not reported when the counts are less than 10 or the coefficient of variation is greater than 33.3%.",
"5. Due to periodic updates of the historical surveillance data, estimates for a particular disease and year may change over time, and may not be comparable to previous editions. ",
"6. Crude estimates are based on randomly rounded counts to an adjacent multiple of 5. Crude estimates represent the actual impact of the disease, but do not take into account differences in age distributions across years or between geographical areas. Crude estimates should not be used to compare data across years if there are significant changes in the age distribution of the population over time or between geographical areas with different age structures.",
"7. Nunavut data are excluded before 2005–2006.",
"8. Newfoundland and Labrador data are excluded before 2008–2009. ",
"9. Yukon data are excluded before 2010–2011.  ",
"10. The modernization of the Quebec billing system for fee-for-service medical services by the Régie de l'assurance maladie du Québec (RAMQ) in 2016 has resulted in a decrease in the entry of diagnostic codes in the fee-for-service medical services file. Data for 2016–2017 and subsequent years should therefore be interpreted with caution, as a slight underestimation is suspected. ",
"11. The introduction of the Northwest Territories Electronic Medical Record (EMR) in 2016 resulted in more complete and consistent data. Data for 2016–2017 may be slightly underestimated compared to previous years due to the system transition.  ",
"12. New Brunswick data were not available for 2021–2022 and 2022–2023.",
"13. Northwest Territories data were not available for 2022–2023.",
"14. Northwest Territories physician claim data were incomplete for 2021–2022 and should therefore be interpreted with caution, as a slight underestimation is suspected.",
"15. These data were made possible through collaboration between PHAC and the respective provincial and territorial governments of British Columbia, Alberta, Saskatchewan, Manitoba, Ontario, Quebec, New Brunswick, Nova Scotia, Prince Edward Island, Newfoundland and Labrador, Northwest Territories, Yukon, and Nunavut. No endorsement by the provinces and territories is intended or should be inferred. Provincial and territorial data were contributed to the CCDSS as of July 2024.",

"Source: ",
"Canadian Chronic Disease Surveillance System 2024",

"https://health-infobase.canada.ca/CCDSS/data-tool/",
"https://sante-infobase.canada.ca/SCSMC/outil-de-donnees/",
"Date downloaded: 2024-12-17"
